Starting Adafruit TSL2591 Test!
Found a TSL2591 sensor
------------------------------------
Sensor:       TSL2591
Driver Ver:   1
Unique ID:    2591
Max Value:    88000.00 lux
Min Value:    0.00 lux
Resolution:   1.00 lux
------------------------------------

------------------------------------
Gain:         9876x (Max)
Timing:       100 ms
------------------------------------

[ 226429 ms ] IR: 67  Full: 222  Visible: 155  Lux: 0
[ 227053 ms ] IR: 66  Full: 230  Visible: 164  Lux: 0
[ 227676 ms ] IR: 68  Full: 227  Visible: 159  Lux: 0
[ 228299 ms ] IR: 68  Full: 222  Visible: 154  Lux: 0
[ 228922 ms ] IR: 56  Full: 240  Visible: 184  Lux: 0
[ 229545 ms ] IR: 70  Full: 230  Visible: 160  Lux: 0
[ 230168 ms ] IR: 68  Full: 230  Visible: 162  Lux: 0
[ 230792 ms ] IR: 68  Full: 217  Visible: 149  Lux: 0
[ 231414 ms ] IR: 55  Full: 232  Visible: 177  Lux: 0
[ 232038 ms ] IR: 68  Full: 233  Visible: 165  Lux: 0
[ 232660 ms ] IR: 68  Full: 231  Visible: 163  Lux: 0
[ 233284 ms ] IR: 68  Full: 232  Visible: 164  Lux: 0
[ 233907 ms ] IR: 68  Full: 220  Visible: 152  Lux: 0
[ 234530 ms ] IR: 55  Full: 198  Visible: 143  Lux: 0
[ 235153 ms ] IR: 59  Full: 175  Visible: 116  Lux: 0
[ 235777 ms ] IR: 54  Full: 162  Visible: 108  Lux: 0
[ 236399 ms ] IR: 51  Full: 153  Visible: 102  Lux: 0
[ 237023 ms ] IR: 39  Full: 148  Visible: 109  Lux: 0
[ 237645 ms ] IR: 37  Full: 161  Visible: 124  Lux: 0
[ 238269 ms ] IR: 51  Full: 161  Visible: 110  Lux: 0
[ 238892 ms ] IR: 42  Full: 170  Visible: 128  Lux: 0
[ 239515 ms ] IR: 52  Full: 153  Visible: 101  Lux: 0
[ 240138 ms ] IR: 40  Full: 148  Visible: 108  Lux: 0
[ 240761 ms ] IR: 38  Full: 166  Visible: 128  Lux: 0
[ 241384 ms ] IR: 42  Full: 155  Visible: 113  Lux: 0
[ 242008 ms ] IR: 49  Full: 153  Visible: 104  Lux: 0
[ 242630 ms ] IR: 50  Full: 161  Visible: 111  Lux: 0
[ 243254 ms ] IR: 50  Full: 183  Visible: 133  Lux: 0
[ 243876 ms ] IR: 56  Full: 197  Visible: 141  Lux: 0
[ 244500 ms ] IR: 60  Full: 195  Visible: 135  Lux: 0
[ 245123 ms ] IR: 60  Full: 169  Visible: 109  Lux: 0
[ 245746 ms ] IR: 54  Full: 199  Visible: 145  Lux: 0
[ 246369 ms ] IR: 62  Full: 223  Visible: 161  Lux: 0
[ 246992 ms ] IR: 68  Full: 193  Visible: 125  Lux: 0
[ 247615 ms ] IR: 60  Full: 160  Visible: 100  Lux: 0
[ 248239 ms ] IR: 41  Full: 157  Visible: 116  Lux: 0
[ 248861 ms ] IR: 39  Full: 177  Visible: 138  Lux: 0
[ 249485 ms ] IR: 53  Full: 161  Visible: 108  Lux: 0
[ 250107 ms ] IR: 40  Full: 172  Visible: 132  Lux: 0
[ 250731 ms ] IR: 54  Full: 174  Visible: 120  Lux: 0
[ 251354 ms ] IR: 54  Full: 173  Visible: 119  Lux: 0
[ 251977 ms ] IR: 54  Full: 187  Visible: 133  Lux: 0
[ 252600 ms ] IR: 58  Full: 178  Visible: 120  Lux: 0
[ 253223 ms ] IR: 56  Full: 169  Visible: 113  Lux: 0
[ 253846 ms ] IR: 50  Full: 146  Visible: 96  Lux: 0
[ 254470 ms ] IR: 48  Full: 135  Visible: 87  Lux: 0
[ 255092 ms ] IR: 33  Full: 136  Visible: 103  Lux: 0
[ 255716 ms ] IR: 35  Full: 157  Visible: 122  Lux: 0
[ 256338 ms ] IR: 40  Full: 179  Visible: 139  Lux: 0
[ 256962 ms ] IR: 55  Full: 174  Visible: 119  Lux: 0
[ 257585 ms ] IR: 45  Full: 192  Visible: 147  Lux: 0
[ 258208 ms ] IR: 61  Full: 204  Visible: 143  Lux: 0
[ 258831 ms ] IR: 61  Full: 191  Visible: 130  Lux: 0
[ 259454 ms ] IR: 59  Full: 218  Visible: 159  Lux: 0
[ 260077 ms ] IR: 58  Full: 202  Visible: 144  Lux: 0
[ 260701 ms ] IR: 62  Full: 173  Visible: 111  Lux: 0
[ 261323 ms ] IR: 54  Full: 161  Visible: 107  Lux: 0
[ 261947 ms ] IR: 41  Full: 158  Visible: 117  Lux: 0
[ 262569 ms ] IR: 50  Full: 170  Visible: 120  Lux: 0
[ 263193 ms ] IR: 42  Full: 201  Visible: 159  Lux: 0
[ 263816 ms ] IR: 61  Full: 220  Visible: 159  Lux: 0
[ 264439 ms ] IR: 65  Full: 190  Visible: 125  Lux: 0
[ 265062 ms ] IR: 57  Full: 157  Visible: 100  Lux: 0
[ 265686 ms ] IR: 41  Full: 177  Visible: 136  Lux: 0
[ 266308 ms ] IR: 42  Full: 187  Visible: 145  Lux: 0
[ 266932 ms ] IR: 46  Full: 203  Visible: 157  Lux: 0
[ 267554 ms ] IR: 59  Full: 183  Visible: 124  Lux: 0
[ 268178 ms ] IR: 45  Full: 194  Visible: 149  Lux: 0
[ 268801 ms ] IR: 47  Full: 195  Visible: 148  Lux: 0
[ 269424 ms ] IR: 58  Full: 202  Visible: 144  Lux: 0
[ 270047 ms ] IR: 50  Full: 188  Visible: 138  Lux: 0
[ 270670 ms ] IR: 57  Full: 183  Visible: 126  Lux: 0
[ 271293 ms ] IR: 46  Full: 172  Visible: 126  Lux: 0
[ 271917 ms ] IR: 54  Full: 157  Visible: 103  Lux: 0
[ 272539 ms ] IR: 38  Full: 163  Visible: 125  Lux: 0
[ 273163 ms ] IR: 50  Full: 186  Visible: 136  Lux: 0
[ 273785 ms ] IR: 58  Full: 134  Visible: 76  Lux: 0
[ 274409 ms ] IR: 45  Full: 114  Visible: 69  Lux: 0
[ 275032 ms ] IR: 36  Full: 100  Visible: 64  Lux: 0
[ 275655 ms ] IR: 26  Full: 120  Visible: 94  Lux: 0
[ 276278 ms ] IR: 33  Full: 167  Visible: 134  Lux: 0
[ 276900 ms ] IR: 54  Full: 175  Visible: 121  Lux: 0
[ 277524 ms ] IR: 54  Full: 165  Visible: 111  Lux: 0
[ 278147 ms ] IR: 51  Full: 148  Visible: 97  Lux: 0
[ 278770 ms ] IR: 48  Full: 161  Visible: 113  Lux: 0
[ 279393 ms ] IR: 40  Full: 178  Visible: 138  Lux: 0
[ 280016 ms ] IR: 54  Full: 182  Visible: 128  Lux: 0
[ 280639 ms ] IR: 55  Full: 233  Visible: 178  Lux: 0
[ 281263 ms ] IR: 69  Full: 242  Visible: 173  Lux: 0
[ 281885 ms ] IR: 74  Full: 246  Visible: 172  Lux: 0
[ 282509 ms ] IR: 75  Full: 254  Visible: 179  Lux: 0
[ 283131 ms ] IR: 79  Full: 242  Visible: 163  Lux: 0
[ 283755 ms ] IR: 64  Full: 249  Visible: 185  Lux: 0
[ 284378 ms ] IR: 64  Full: 230  Visible: 166  Lux: 0
[ 285001 ms ] IR: 69  Full: 244  Visible: 175  Lux: 0
[ 285624 ms ] IR: 74  Full: 244  Visible: 170  Lux: 0
[ 286247 ms ] IR: 75  Full: 257  Visible: 182  Lux: 0
[ 286870 ms ] IR: 69  Full: 227  Visible: 158  Lux: 0
[ 287494 ms ] IR: 69  Full: 158  Visible: 89  Lux: 0
[ 288116 ms ] IR: 40  Full: 140  Visible: 100  Lux: 0
[ 288740 ms ] IR: 37  Full: 125  Visible: 88  Lux: 0
[ 289362 ms ] IR: 33  Full: 142  Visible: 109  Lux: 0
[ 289986 ms ] IR: 48  Full: 155  Visible: 107  Lux: 0
[ 290609 ms ] IR: 39  Full: 203  Visible: 164  Lux: 0
[ 291232 ms ] IR: 51  Full: 172  Visible: 121  Lux: 0
[ 291855 ms ] IR: 45  Full: 163  Visible: 118  Lux: 0
[ 292478 ms ] IR: 53  Full: 142  Visible: 89  Lux: 0
[ 293101 ms ] IR: 37  Full: 152  Visible: 115  Lux: 0
[ 293725 ms ] IR: 41  Full: 207  Visible: 166  Lux: 0
[ 294347 ms ] IR: 66  Full: 212  Visible: 146  Lux: 0
[ 294971 ms ] IR: 57  Full: 194  Visible: 137  Lux: 0
[ 295593 ms ] IR: 61  Full: 168  Visible: 107  Lux: 0
[ 296217 ms ] IR: 44  Full: 193  Visible: 149  Lux: 0
[ 296840 ms ] IR: 60  Full: 197  Visible: 137  Lux: 0
[ 297463 ms ] IR: 52  Full: 166  Visible: 114  Lux: 0
[ 298086 ms ] IR: 43  Full: 164  Visible: 121  Lux: 0
[ 298710 ms ] IR: 53  Full: 208  Visible: 155  Lux: 0
[ 299332 ms ] IR: 55  Full: 241  Visible: 186  Lux: 0
[ 299956 ms ] IR: 66  Full: 272  Visible: 206  Lux: 0
[ 300578 ms ] IR: 83  Full: 230  Visible: 147  Lux: 0
[ 301202 ms ] IR: 76  Full: 208  Visible: 132  Lux: 0
[ 301825 ms ] IR: 72  Full: 182  Visible: 110  Lux: 0
[ 302448 ms ] IR: 57  Full: 171  Visible: 114  Lux: 0
[ 303071 ms ] IR: 65  Full: 156  Visible: 91  Lux: 0
[ 303694 ms ] IR: 64  Full: 89  Visible: 25  Lux: 0
[ 304317 ms ] IR: 27  Full: 98  Visible: 71  Lux: 0
[ 304941 ms ] IR: 31  Full: 93  Visible: 62  Lux: 0
[ 305563 ms ] IR: 38  Full: 89  Visible: 51  Lux: 0
[ 306186 ms ] IR: 29  Full: 142  Visible: 113  Lux: 0
[ 306809 ms ] IR: 55  Full: 90  Visible: 35  Lux: 0
[ 307432 ms ] IR: 32  Full: 114  Visible: 82  Lux: 0
[ 308056 ms ] IR: 49  Full: 71  Visible: 22  Lux: 0
[ 308678 ms ] IR: 35  Full: 140  Visible: 105  Lux: 0
[ 309302 ms ] IR: 62  Full: 130  Visible: 68  Lux: 0
[ 309924 ms ] IR: 57  Full: 117  Visible: 60  Lux: 0
kjs44025278
